Link,Title,Rating,No. of Ratings,Price
/-/en/Lenovo-Tablet-Display-i5-1135G7-Graphics/dp/B09F39W1R1/ref=sr_1_188?qid=1695645027&s=computers&sr=1-188,Lenovo Yoga Duet 7i 2-in-1 Tablet | 13 Inch WQHD Touch Display | Intel Core i5-1135G7 | 8GB RAM | 256GB SSD | Intel Iris Xe Graphics | Win11 Home | QWERTZ | Grey | Includes Pen,4.0 out of 5 stars,(216),"1,189.70"
/-/en/SF314-512-50F6-Ultrabook-i5-1240P-Graphics-Keyboard/dp/B09X94K42V/ref=sr_1_189?qid=1695645027&s=computers&sr=1-189,Acer Swift 3 (SF314-512-50F6) Ultrabook / Laptop | 14 WQXGA Display | Intel Core i5-1240P | 16 GB RAM | 512 GB SSD | Intel Iris Xe Graphics | Windows 11 | QWERTZ Keyboard | Silver,4.2 out of 5 stars,(247),837.99
/-/en/Alienware-13900HX-Processor-Display-4800MHz/dp/B0BZRXRRG1/ref=sr_1_190?qid=1695645027&s=computers&sr=1-190,Alienware m18 Gaming Laptop | 13th Gen Intel Core i9 13900HX Processor | 18 Inch FHD+ 480Hz 3ms Display | 32GB DDR5 4800MHz | 1TB NVMe SSD | NVIDIA RTX 4080 12GB GDDR6 | Windows 11 Home | QWERTZ |,3.0 out of 5 stars,(2),"3,999.99"
/-/en/13VH-045-Gaming-Notebook-i9-13980HX-Windows/dp/B0BSNKMW2W/ref=sr_1_191?qid=1695645027&s=computers&sr=1-191,"MSI Titan GT77 HX 13VH-045 Gaming Notebook, 17.3 Inches UHD, Intel® Core™ i9-13980HX, 2 x 32 GB RAM, 2TB SSD, RTX 4080 12 GB, Windows 11 Home, Black",4.5 out of 5 stars,(10),"4,632.09"
,,,,
,,4 Stars & Up,,
,,,,
,,,,
,,,,
,,,,
/-/en/sspa/click?ie=UTF8&spc=MToyNjQ1MDgwNDgwNTQ4NjMyOjE2OTU2NDUwMzM6c3BfYXRmX2Jyb3dzZTozMDAwMTcxOTIxOTY3MzI6OjA6Og&url=%2FLenovo-V17-Windows-Wireless-Notebook%2Fdp%2FB08SBSNCFS%2Fref%3Dsr_1_193_sspa%3Fqid%3D1695645033%26s%3Dcomputers%26sr%3D1-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Lenovo V17 - 17.3 Inch FHD - Core i5 1235U - 8GB RAM - 250GB SSD - Windows 11 Pro # with Wireless Mouse + Notebook Bag,5.0 out of 5 stars,(1),809.00
/-/en/sspa/click?ie=UTF8&spc=MToyNjQ1MDgwNDgwNTQ4NjMyOjE2OTU2NDUwMzM6c3BfYXRmX2Jyb3dzZTozMDAwMTcxOTIxOTY3MzI6OjA6Og&url=%2FLenovo-V17-Windows-Wireless-Notebook%2Fdp%2FB08SBSNCFS%2Fref%3Dsr_1_193_sspa%3Fqid%3D1695645033%26s%3Dcomputers%26sr%3D1-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Lenovo V17 - 17.3 Inch FHD - Core i5 1235U - 8GB RAM - 250GB SSD - Windows 11 Pro # with Wireless Mouse + Notebook Bag,,,809.00
/-/en/sspa/click?ie=UTF8&spc=MToyNjQ1MDgwNDgwNTQ4NjMyOjE2OTU2NDUwMzM6c3BfYXRmX2Jyb3dzZTozMDAwMDY2MDUxMDAxMzI6OjA6Og&url=%2FIdeaPad-Illuminated-Keyboard-Windows-Professional%2Fdp%2FB093LCSHVV%2Fref%3Dsr_1_194_sspa%3Fqid%3D1695645033%26s%3Dcomputers%26sr%3D1-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Lenovo IdeaPad <> 15.6 inch FHD <> Ryzen 5 4500U <> 8GB RAM <> 250GB SSD <> Illuminated Keyboard <> Windows 10 Pro <> Office 2019 Professional,5.0 out of 5 stars,(1),549.00
/-/en/sspa/click?ie=UTF8&spc=MToyNjQ1MDgwNDgwNTQ4NjMyOjE2OTU2NDUwMzM6c3BfYXRmX2Jyb3dzZTozMDAwNTg5MTIwNTkyMzI6OjA6Og&url=%2Fdp%2FB071VLSBJ9%2Fref%3Dsr_1_195_sspa%3Fqid%3D1695645033%26s%3Dcomputers%26sr%3D1-195-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,"Lenovo ThinkPad T440s i5-4300U 1,9 8 250GB SSD 14 Zoll 1600 x 900 HD+ CAM BL WLAN CR Win10 8 GB RAM (Generalüberholt)",,,198.98
/-/en/ThinkPad-i7-1255U-Notebook-DDR4-SDRAM-802-11ax/dp/B0B93Z53Q9/ref=sr_1_196?qid=1695645033&s=computers&sr=1-196,Lenovo ThinkPad E14 Gen 4 (Intel) i7-1255U Notebook 35.6 cm (14 Inch) Full HD Intel Core i7 16 GB DDR4-SDRAM 512 GB SSD Wi-Fi 6 (802.11ax) Windows 1 Pro S. Black 21 E30065GE,5.0 out of 5 stars,(1),959.28
/-/en/VivoBook-Computer-i3-1115G4-Processor-Fingerprint/dp/B09SVQG3ZZ/ref=sr_1_197?qid=1695645033&s=computers&sr=1-197,"ASUS VivoBook 14 Slim Laptop Computer, 14 Inch IPS FHD Display, Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB PCIe SSD, Fingerprint Reader, Windows 11 Home in S Mode, Slate Grey, F415 EA-AS31 10",4.4 out of 5 stars,(653),412.56
/-/en/Zephyrus-Anti-Glare-Display-i9-13900H-Keyboard/dp/B0BTPGBZ3T/ref=sr_1_198?qid=1695645033&s=computers&sr=1-198,"ASUS ROG Zephyrus M16 Gaming Laptop | 16"" QHD+ 240Hz/3ms Anti-Glare IPS Display | Intel Core i9-13900H | 16GB RAM | 1TB SSD | NVIDIA RTX 4060 | Windows 11 | QWERTZ Keyboard | Eclipse Grey",4.2 out of 5 stars,(65),"2,099.00"
/-/en/ThinkPad-Notebook-LPDDR5-SDRAM-802-11ax-Windows/dp/B0BB7H7FRS/ref=sr_1_199?qid=1695645033&s=computers&sr=1-199,"Lenovo ThinkPad Z13 6850U Notebook 33.8 cm (13.3 Inch) WUXGA AMD Ryzen 7 PRO 16GB LPDDR5-SDRAM 512GB SSD Wi-Fi 6E (802.11ax) Windows 11 Pro Grey, Black, 21D21D2 002AGE",,,"1,440.59"
/-/en/GIGABYTE-AORUS-15-i7-13700H-BSF-73DE754SH/dp/B0BXGYFLP7/ref=sr_1_200?qid=1695645033&s=computers&sr=1-200,GIGABYTE AORUS 15 Gaming Laptop | 15.6 Inch 165Hz QHD Display | Intel Core i7-13700H | Nvidia GeForce RTX 4070 | Windows 11 | Black | AORUS 15 BSF-73DE754SH,4.5 out of 5 stars,(5),"1,709.92"
/-/en/SFG16-71-771P-Ultrabook-Display-Graphics-Keyboard/dp/B0BVWJ15B4/ref=sr_1_201?qid=1695645033&s=computers&sr=1-201,Acer Swift Go (SFG16-71-771P) Ultrabook/Laptop | 16 Inch 3.2K OLED 120Hz Display | Intel Core i7 13700H | 16 GB RAM | 1 TB SSD | Intel Iris Xe Graphics | Windows 11 | QWERTZ Keyboard | Grey,4.5 out of 5 stars,(5),"1,449.00"
/-/en/2023-gram-Inch-Ultralight-Notebook/dp/B0BYSPPG6W/ref=sr_1_202?qid=1695645033&s=computers&sr=1-202,"2023 LG gram 17 Inch Ultralight Notebook - 1,350 g Intel Core i7 Laptop (16GB RAM, 1TB SSD, 20h Battery Life, 16:10 Anti-Reflective IPS Display, Thunderbolt 4, Win 11 Home, Mirametrix) - White",4.4 out of 5 stars,(692),"1,599.00"
/-/en/Inspiron-Laptop-Intel-i5-1340P-Processor/dp/B0C7CSSBTR/ref=sr_1_193?qid=1695645033&s=computers&sr=1-193,"Dell Inspiron 16 5630 Laptop | 13th Gen Intel Core i5-1340P Processor | 16"" 16:10 FHD+ Display | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | Windows 11 Home Plus | Fingerprint Reader | QWERTZ",,,829.00
/-/en/Fujitsu-Notebook-LIFEBOOK-i5-1335U-Windows/dp/B0CBS1YM1T/ref=sr_1_194?qid=1695645033&s=computers&sr=1-194,Fujitsu Notebook LIFEBOOK E5513|39.6 cm (15.6 Inch) Full HD|Intel Core i5-1335U|16GB RAM|512GB SSD|Windows 11 Pro,,,"1,239.99"
/-/en/sspa/click?ie=UTF8&spc=MToyNjQ1MDgwNDgwNTQ4NjMyOjE2OTU2NDUwMzM6c3BfbXRmX2Jyb3dzZToyMDAzMTMzMDI4MDU5ODo6MDo6&url=%2FLatitude-Windows-Business-Notebook-Refurbished%2Fdp%2FB08RZ7Y4GD%2Fref%3Dsr_1_195_sspa%3Fqid%3D1695645033%26s%3Dcomputers%26sr%3D1-195-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Dell Latitude 5480 14 Inch HD Intel Core i5 256GB SSD Hard Drive 8GB Memory Windows 10 Pro Webcam Business Notebook Laptop (Refurbished),4.1 out of 5 stars,(34),229.00
/-/en/sspa/click?ie=UTF8&spc=MToyNjQ1MDgwNDgwNTQ4NjMyOjE2OTU2NDUwMzM6c3BfbXRmX2Jyb3dzZToyMDA2NDkxNjI0MjA5ODo6MDo6&url=%2FHP-17-Celeron-Wireless-Notebook%2Fdp%2FB09HKZDDN6%2Fref%3Dsr_1_196_sspa%3Fqid%3D1695645033%26s%3Dcomputers%26sr%3D1-196-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,HP 17 - Black - 17.3 Inch HD+ - Celeron N4120 - RAM: 16GB - SSD: 1000GB - Windows 11 Pro - Office 2021 Pro # with Wireless Mouse + Notebook Bag,4.0 out of 5 stars,(5),493.00
/-/en/sspa/click?ie=UTF8&spc=MToyNjQ1MDgwNDgwNTQ4NjMyOjE2OTU2NDUwMzM6c3BfbXRmX2Jyb3dzZToyMDA1MDI5MTkzMzcwMjo6MDo6&url=%2FFujitsu-Lifebook-15-6-Core-1115G4%2Fdp%2FB08SHLNRYD%2Fref%3Dsr_1_197_sspa%3Fqid%3D1695645033%26s%3Dcomputers%26sr%3D1-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,"Fujitsu Lifebook <> 15.6"" FHD <> Core i3 1115G4 <> RAM: 16GB <> SSD: 500GB <> Windows 11 Pro <> Office 2021 Professional",5.0 out of 5 stars,(15),599.00
/-/en/Gigabyte-AORUS-15-i5-12500H-YE5-54DEB34SH/dp/B0BXGXJHJS/ref=sr_1_198?qid=1695645033&s=computers&sr=1-198,"Gigabyte AORUS 15 Gaming Laptop | 15.6 Inch 165Hz QHD Display | Intel Core i5-12500H | Nvidia GeForce RTX 3080Ti | Windows 11 | AORUS 15 YE5-54DEB34SH, Black",3.7 out of 5 stars,(12),"1,557.82"
/-/en/HP-SmartTank-All-One-Printer/dp/B09N6SL4X8/ref=sr_1_199?qid=1695645033&s=computers&sr=1-199,"HP SmartTank 580 All-in-One Printer - A4 Colour Ink, Print/Copy/Scan, Manual Duplex, WiFi",1.3 out of 5 stars,(19),160.45
/-/en/Stream-14-Display-Celeron-Processor/dp/B0C7P5YJRR/ref=sr_1_200?qid=1695645033&s=computers&sr=1-200,"HP JVQ MP Stream Laptop, 14 Inch HD Display, Intel Celeron N4120 Processor, 16GB Memory, 320GB Memory (64GB eMMC + 256GB Card), Webcam, HDMI, Wi-Fi, USB-C, Windows 11 Home, White, JVQ MP",3.9 out of 5 stars,(52),363.26
/-/en/Notebook-LIFEBOOK-i7-1365U-Fingerprint-Enterprise/dp/B0CBRZ4TYC/ref=sr_1_201?qid=1695645033&s=computers&sr=1-201,"Fujitsu Notebook LIFEBOOK E5513|39.6 cm (15.6 Inch) Full HD|Intel Core i7-1365U|32GB RAM|1TB SSD|LTE|Fingerprint Sensor|Intel® vPro™ Enterprise|Windows 11 Pro, Black",,,"1,865.39"
/-/en/Samsung-Convertible-i5-1340P-Keyboard-Graphite/dp/B0BT1XZ99J/ref=sr_1_202?qid=1695645033&s=computers&sr=1-202,"Samsung Galaxy Book3 Pro 360 Convertible Laptop, 16 Inch 3K 120Hz Display, Intel Core i5-1340P, 8GB RAM, 512GB SSD, Windows 11, QWERTZ Keyboard, Graphite",4.0 out of 5 stars,(35),"1,399.73"
/-/en/MateBook-FullView-Touchscreen-Notebook-Fingerprint/dp/B0BL4HQ739/ref=sr_1_203?qid=1695645033&s=computers&sr=1-203,HUAWEI MateBook X Pro 2022 Laptop | 14.2 Inch FullView Touchscreen Notebook | Intel EVO Platform Powered by Intel Core i7 | 16GB RAM | 1TB SSD | Windows 11 | QWERTZ | Ink Blue Fingerprint Sensor,4.0 out of 5 stars,(3),"1,799.00"
/-/en/Lenovo-IdeaPad-Everyday-Computer-Display/dp/B09YWKJMBD/ref=sr_1_204?qid=1695645033&s=computers&sr=1-204,Lenovo - 2022 - IdeaPad 3i - Everyday Laptop Computer - Intel Core i5 12th Gen - 14 Inch FHD Display - 8GB Memory - 256GB Memory - Windows 11 Home,4.4 out of 5 stars,(219),535.26
/-/en/ASUS-Vivobook-Pro-OLED-Laptop/dp/B09QLGJT7M/ref=sr_1_205?qid=1695645033&s=computers&sr=1-205,"ASUS Vivobook Pro 16X OLED Laptop | 16"" 16:10 OLED UHD+ Display | Intel i7-11370H | 16GB RAM | 512GB SSD | NVIDIA RTX 3050 | Windows 11 | QWERTZ Keyboard | Comet Grey",4.2 out of 5 stars,(40),"1,199.00"
/-/en/Anti-Glare-Display-i9-13980HX-Windows-Keyboard/dp/B0BTPHS6KT/ref=sr_1_206?qid=1695645033&s=computers&sr=1-206,ASUS ROG Strix G16 Gaming Laptop | 16 Inch QHD+ 240Hz/3ms Anti-Glare IPS Display | Intel Core i9-13980HX | 16 GB RAM | 1 TB SSD | NVIDIA RTX 4080 | Windows 11 | QWERTZ Keyboard | Eclipse Grey,4.5 out of 5 stars,(144),"2,999.00"
/-/en/sspa/click?ie=UTF8&spc=MToyNjQ1MDgwNDgwNTQ4NjMyOjE2OTU2NDUwMzM6c3BfbXRmX2Jyb3dzZToyMDEyNjg1MDEyOTg5ODo6MDo6&url=%2FLenovo-V15-Windows-Wireless-Notebook%2Fdp%2FB08SK1PZ4H%2Fref%3Dsr_1_207_sspa%3Fqid%3D1695645033%26s%3Dcomputers%26sr%3D1-207-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Lenovo V15 - 15.6 Inch FHD - AMD Ryzen 5 3500U - 12GB RAM - 500GB SSD - Windows 11 Pro # with Wireless Mouse + Notebook Bag,5.0 out of 5 stars,(2),549.00
/-/en/sspa/click?ie=UTF8&spc=MToyNjQ1MDgwNDgwNTQ4NjMyOjE2OTU2NDUwMzM6c3BfbXRmX2Jyb3dzZToyMDEwNTMwNzE2OTA5ODo6MDo6&url=%2FLaptops-Windows11-Portable-Magnetic-Keyboard%2Fdp%2FB0BPQRNCBY%2Fref%3Dsr_1_208_sspa%3Fqid%3D1695645033%26s%3Dcomputers%26sr%3D1-208-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,"Tonysa 2 in 1 Laptops for Windows11, 3K HD Touch Screen, Portable 12.3 Inch Laptops with Magnetic Keyboard, 12GB RAM 512GB SSD Mini Gaming Laptop",,,406.72
/-/en/sspa/click?ie=UTF8&spc=MToyNjQ1MDgwNDgwNTQ4NjMyOjE2OTU2NDUwMzM6c3BfbXRmX2Jyb3dzZToyMDA2NDkwODQwNjM5ODo6MDo6&url=%2FLenovo-Notebook-i5-1035G1-Bluetooth-Webcam%2Fdp%2FB0883DBKL7%2Fref%3Dsr_1_209_sspa%3Fqid%3D1695645033%26s%3Dcomputers%26sr%3D1-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Lenovo V15 (15.6 Inch Full HD) Notebook Intel Core i5-1035G1 4 x 1.0 GHz 16 GB RAM 1000 GB SSD Bluetooth HDMI HD Webcam Win10 Pro,4.0 out of 5 stars,(3),536.00
/-/en/Chromebook-CB315-3H-C0AY-Laptop-Celeron%C2%AE-Graphics/dp/B0C18XX3JN/ref=sr_1_210?qid=1695645033&s=computers&sr=1-210,Acer Chromebook 315 (CB315-3H-C0AY) Laptop | 15.6 Inch Full HD (Matte) / Intel® Celeron® N4120 / 4 GB LPDDR4 RAM / 128 GB eMMC / Intel® UHD Graphics 600 / Google Chro. meOS/Pure silver,4.3 out of 5 stars,(325),256.99
/-/en/Lenovo-Legion-Display-GeForce-RTX4060/dp/B0BTT2P5RD/ref=sr_1_211?qid=1695645033&s=computers&sr=1-211,Lenovo Legion Pro 5 Gaming Laptop | 16 Inch WQXGA Display | 165 Hz | AMD Ryzen 7 7745HX | 16 GB RAM | 512 GB SSD | NVIDIA GeForce RTX4060 | Win11 Home | Grey,4.4 out of 5 stars,(133),"1,549.00"
/-/en/Anti-Glare-Display-i9-12900H-Windows-Keyboard/dp/B09QLGJKCN/ref=sr_1_212?qid=1695645033&s=computers&sr=1-212,ASUS ROG Strix SCAR 17 Laptop | 17.3 Inch WQHD 240Hz/3ms Anti-Glare IPS Display | Intel Core i9-12900H | 32GB RAM | 2TB SSD | NVIDIA RTX 3080Ti | Windows 11 | QWERTZ Keyboard | Off Black,4.4 out of 5 stars,(19),"2,699.00"
/-/en/Fujitsu-LIFEBOOK-Notebook-DDR4-SDRAM-802-11ax/dp/B09MN2D1R3/ref=sr_1_213?qid=1695645033&s=computers&sr=1-213,Fujitsu LIFEBOOK A3511 Notebook 39.6 cm (15.6 Inches) Full HD Intel Core i3 8GB DDR4-SDRAM 512GB SSD Wi-Fi 6 (802.11ax) DVD Drive Windows 11 Pro Black,4.4 out of 5 stars,(6),544.93
/-/en/Business-Display-i7-1255U-Graphics-Keyboard/dp/B0BB75ZFRS/ref=sr_1_214?qid=1695645033&s=computers&sr=1-214,HP 470 G9 Business Laptop | 17.3 Inch IPS FHD Display | Intel Core i7-1255U | 32GB DDR4 RAM | 1TB SSD | Intel Iris Xe Graphics Card | Windows 11 Pro | QWERTZ Keyboard | Silver,2.0 out of 5 stars,(1),
/-/en/ASUS-Gaming-Laptop-Tablet-120Hz/dp/B0B7KHCTLZ/ref=sr_1_215?qid=1695645033&s=computers&sr=1-215,"ASUS ROG Flow Z13 (2022) Gaming Laptop Tablet, 13.4 Inch 120Hz IPS Type FHD 16:10 Display, Intel Core i5-12500H CPU, 16GB LPDDR5, 512GB PCIe SSD, Removable RGB Keyboard, Windows 111, GZ. 301ZA-. PS53",4.0 out of 5 stars,(63),985.41
,,,,
,,4 Stars & Up,,
,,,,
,,,,
,,,,
,,,,
/-/en/sspa/click?ie=UTF8&spc=MTo4MzU3MTQ5NTE5NTc4NjMyOjE2OTU2NDUwMzg6c3BfYXRmX2Jyb3dzZTozMDAwMTcxOTIxOTY3MzI6OjA6Og&url=%2FLenovo-V17-Windows-Wireless-Notebook%2Fdp%2FB08SBSNCFS%2Fref%3Dsr_1_217_sspa%3Fqid%3D1695645038%26s%3Dcomputers%26sr%3D1-217-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Lenovo V17 - 17.3 Inch FHD - Core i5 1235U - 8GB RAM - 250GB SSD - Windows 11 Pro # with Wireless Mouse + Notebook Bag,5.0 out of 5 stars,(1),809.00
/-/en/sspa/click?ie=UTF8&spc=MTo4MzU3MTQ5NTE5NTc4NjMyOjE2OTU2NDUwMzg6c3BfYXRmX2Jyb3dzZTozMDAwMTcxOTIxOTY3MzI6OjA6Og&url=%2FLenovo-V17-Windows-Wireless-Notebook%2Fdp%2FB08SBSNCFS%2Fref%3Dsr_1_217_sspa%3Fqid%3D1695645038%26s%3Dcomputers%26sr%3D1-217-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Lenovo V17 - 17.3 Inch FHD - Core i5 1235U - 8GB RAM - 250GB SSD - Windows 11 Pro # with Wireless Mouse + Notebook Bag,,,809.00
/-/en/sspa/click?ie=UTF8&spc=MTo4MzU3MTQ5NTE5NTc4NjMyOjE2OTU2NDUwMzg6c3BfYXRmX2Jyb3dzZTozMDAwMDY2MDUxMDAxMzI6OjA6Og&url=%2FIdeaPad-Illuminated-Keyboard-Windows-Professional%2Fdp%2FB093LCSHVV%2Fref%3Dsr_1_218_sspa%3Fqid%3D1695645038%26s%3Dcomputers%26sr%3D1-218-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Lenovo IdeaPad <> 15.6 inch FHD <> Ryzen 5 4500U <> 8GB RAM <> 250GB SSD <> Illuminated Keyboard <> Windows 10 Pro <> Office 2019 Professional,5.0 out of 5 stars,(1),549.00
/-/en/sspa/click?ie=UTF8&spc=MTo4MzU3MTQ5NTE5NTc4NjMyOjE2OTU2NDUwMzg6c3BfYXRmX2Jyb3dzZToyMDAzMTMzMDI4MDU5ODo6MDo6&url=%2FLatitude-Windows-Business-Notebook-Refurbished%2Fdp%2FB08RZ7Y4GD%2Fref%3Dsr_1_219_sspa%3Fqid%3D1695645038%26s%3Dcomputers%26sr%3D1-219-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Dell Latitude 5480 14 Inch HD Intel Core i5 256GB SSD Hard Drive 8GB Memory Windows 10 Pro Webcam Business Notebook Laptop (Refurbished),4.1 out of 5 stars,(34),229.00
/-/en/Advantage-Anti-Glare-Display-Keyboard-Sandstorm/dp/B0BTPJ6ZTZ/ref=sr_1_220?qid=1695645038&s=computers&sr=1-220,ASUS TUF Gaming A16 Advantage Laptop | 16 Inch FHD+ 165Hz/7ms Anti-Glare IPS Display | AMD R9 7940HS | 16 GB RAM | 1 TB SSD | AMD RX 7600S | Windows 11 | QWERTZ Keyboard | Sandstorm,5.0 out of 5 stars,(1),"1,499.00"
/-/en/MEDION-E15407-Notebook-i3-1005G1-Windows/dp/B0BCGYTQ8F/ref=sr_1_221?qid=1695645038&s=computers&sr=1-221,"MEDION E15407 39.6 cm (15.6 Inch) Full HD Notebook (Intel Core i3-1005G1, 8GB DDR4 RAM, 512GB SSD, Webcam, WiFi, Windows 11 Home)",4.4 out of 5 stars,(3),
/-/en/SFX16-51G-50UP-Ultrabook-Display-i5-11320H-Keyboard/dp/B0BW9QD51F/ref=sr_1_222?qid=1695645038&s=computers&sr=1-222,Acer Swift X (SFX16-51G-50UP) Ultrabook/Laptop | 16 Inch FHD Display | Intel Core i5-11320H | 16 GB RAM | 512 GB SSD | NVIDIA GeForce RTX 3050 | Windows 11 | QWERTZ Keyboard | Grey,3.9 out of 5 stars,(11),829.00
/-/en/Spectre-Touchscreen-i7-13700H-Graphics-Windows/dp/B0BT23ZRPL/ref=sr_1_223?qid=1695645038&s=computers&sr=1-223,HP Spectre x360 2-in-1 Laptop | 16 Inch 3K+ Touchscreen | Intel Core i7-13700H | 16 GB DDR4 RAM | 512 GB SSD | Intel UHD Graphics | Windows 11 | QWERTZ | Black | Includes HP MPP 2.0 Tilt Pen,4.6 out of 5 stars,(8),"1,589.00"
/-/en/Microsoft-Surface-Platinum-Powered-Platform/dp/B0BC9HQ9CY/ref=sr_1_224?qid=1695645038&s=computers&sr=1-224,"Microsoft Surface Laptop 5, i7, 8GB RAM, 256GB SSD, Win 11 Home, 15 Inch Laptop, Platinum, Powered by Intel Evo Platform",4.6 out of 5 stars,(78),"1,375.99"
/-/en/Microsoft-Surface-Platinum-Powered-Platform/dp/B0BC9HKGFT/ref=sr_1_225?qid=1695645038&s=computers&sr=1-225,"Microsoft Surface Laptop 5, i5, 16GB RAM, 512GB SSD, Win 11 Home, 13.5 Inch Laptop, Platinum, Powered by Intel Evo Platform",4.6 out of 5 stars,(78),"1,571.61"
/-/en/Chromebook-CB317-1H-P89P-Graphics-ChromeOS-Minecraft/dp/B09NYCVYY6/ref=sr_1_226?qid=1695645038&s=computers&sr=1-226,"Acer Chromebook 317 (CB317-1H-P89P) Laptop | 17, 3 Full HD Display | Intel Pentium N6000 | 4GB RAM | 128GB eMMC | Intel UHD Graphics | Google ChromeOS | Silver | Minecraft Free",4.3 out of 5 stars,(325),429.00
/-/en/Microsoft-Surface-Laptop-Ryzen-Platinum/dp/B09SQ3P7L4/ref=sr_1_217?qid=1695645038&s=computers&sr=1-217,"Microsoft Surface Laptop 4, 13.5 Inch Laptop (Ryzen 5, 8GB RAM, 256GB SSD, Win 11 Home) Platinum",4.6 out of 5 stars,(277),"1,010.62"
/-/en/Lenovo-ThinkPad-E16-AMDG1-R57530U/dp/B0CF9D98CY/ref=sr_1_218?qid=1695645038&s=computers&sr=1-218,Lenovo TS/ThinkPad E16 AMDG1/R57530U/16/512/11P,,,908.10
/-/en/sspa/click?ie=UTF8&spc=MTo4MzU3MTQ5NTE5NTc4NjMyOjE2OTU2NDUwMzg6c3BfbXRmX2Jyb3dzZToyMDA2NDkxNjI0MjA5ODo6MDo6&url=%2FHP-17-Celeron-Wireless-Notebook%2Fdp%2FB09HKZDDN6%2Fref%3Dsr_1_219_sspa%3Fqid%3D1695645038%26s%3Dcomputers%26sr%3D1-219-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,HP 17 - Black - 17.3 Inch HD+ - Celeron N4120 - RAM: 16GB - SSD: 1000GB - Windows 11 Pro - Office 2021 Pro # with Wireless Mouse + Notebook Bag,4.0 out of 5 stars,(5),493.00
/-/en/sspa/click?ie=UTF8&spc=MTo4MzU3MTQ5NTE5NTc4NjMyOjE2OTU2NDUwMzg6c3BfbXRmX2Jyb3dzZTozMDAwNTg5MTIwNTkyMzI6OjA6Og&url=%2Fdp%2FB071VLSBJ9%2Fref%3Dsr_1_220_sspa%3Fqid%3D1695645038%26s%3Dcomputers%26sr%3D1-220-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,"Lenovo ThinkPad T440s i5-4300U 1,9 8 250GB SSD 14 Zoll 1600 x 900 HD+ CAM BL WLAN CR Win10 8 GB RAM (Generalüberholt)",,,198.98
/-/en/sspa/click?ie=UTF8&spc=MTo4MzU3MTQ5NTE5NTc4NjMyOjE2OTU2NDUwMzg6c3BfbXRmX2Jyb3dzZToyMDA1MDI5MTkzMzcwMjo6MDo6&url=%2FFujitsu-Lifebook-15-6-Core-1115G4%2Fdp%2FB08SHLNRYD%2Fref%3Dsr_1_221_sspa%3Fqid%3D1695645038%26s%3Dcomputers%26sr%3D1-221-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,"Fujitsu Lifebook <> 15.6"" FHD <> Core i3 1115G4 <> RAM: 16GB <> SSD: 500GB <> Windows 11 Pro <> Office 2021 Professional",5.0 out of 5 stars,(15),599.00
/-/en/IdeaPad-Display-Mirrored-i7-12700H-Graphics/dp/B0B1D8ZGW6/ref=sr_1_222?qid=1695645038&s=computers&sr=1-222,Lenovo IdeaPad Pro 5i Laptop | 16 Inch WQXGA Display Mirrored | Intel Core i7-12700H | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | Win11 Home | QWERTZ | Grey | 3 Months Premium Care,4.2 out of 5 stars,(53),"1,199.00"
